"Site","Zostera.AG.mass.site","Zostera.BG.mass.site","Zostera.shoots.core.site","Zostera.sheath.width.site","Zostera.sheath.length.site","Zostera.longest.leaf.length.site","epibiota.filter.site","epibiota.zostera.marina.site","periphyton.mass.per.g.zostera.site","mesograzer.abund.per.g.plant.site","crustacean.abund.per.g.plant.site","gastropod.abund.per.g.plant.site","mesograzer.mass.per.g.plant.site","crustacean.mass.per.g.plant.site","gastropod.mass.per.g.plant.site","mesograzer.mass.per.area.site","crustacean.mass.per.area.site","gastropod.mass.per.area.site","periphyton.mass.per.area.site","log10.grazer.richness.site","crust.pct.mass.site","gast.pct.mass.site","Leaf.PercN.site","leaf.CN.ratio.site","log10.Zostera.AG.mass.site","log10.Zostera.BG.mass.site","log10.Zostera.shoots.core.site","log10.Zostera.sheath.width.site","log10.Zostera.sheath.length.site","log10.Zostera.longest.leaf.length.cm.site","log10.periphyton.mass.per.g.zostera.site","log10.mesograzer.abund.per.g.plant.site","log10.crustacean.abund.per.g.plant.site","log10.gastropod.abund.per.g.plant.site","log10.mesograzer.mass.per.g.plant.site","log10.crustacean.mass.per.g.plant.site","log10.gastropod.mass.per.g.plant.site","log10.mesograzer.abund.per.area.site","log10.mesograzer.mass.per.area.site","log10.crustacean.mass.per.area.site","log10.gastropod.mass.per.area.site","log10.periphyton.mass.per.area.site","log10.Leaf.PercN.site","grazer.richness.site","Ocean","Coast","Latitude","Longitude","Temperature.C","Salinity.ppt","log10.mean.fetch","day.length","log10.day.length","sst.min","sst.mean","sst.max","sst.range","salinity","parmean","cloudmean","precipitation","nitrate","sqrt.nitrate","ph","phosphate","log10.phosphate","chlomean","log10.chlomean","pop.density.2015","FC1","FC2","Site.1","PC1.env.global","PC2.env.global","PC3.env.global","PC1.zos.site","PC2.zos.site","zLatitude","zPC1.zos.site","zPC2.zos.site","zPC1.env.global","zPC2.env.global","zPC3.env.global","zFC1","zFC2","zcanopy","zshoots","zagbiomass","zbgbiomass","zperiphyton","zperiphyton.perg","zmesograzer.mass","zmesograzer.mass.perg","zmesograzer.abund","zmesograzer.abund.perg","rLatitude","rPC1.zos.site","rPC2.zos.site","rPC1.env.global","rPC2.env.global","rPC3.env.global","rFC1","rFC2","rcanopy","rshoots","ragbiomass","rbgbiomass","rperiphyton","rperiphyton.perg","rmesograzer.mass","rmesograzer.mass.perg","rmesograzer.abund","rmesograzer.abund.perg"
"MX.B",155.75,186.175,1807.99592594,0.313,10.6022,45.6221,0.285685,0.668585,0.508317662336865,164.578220331473,160.911857858137,3.42964986153135,85.6526207041171,72.4486356180747,13.1086513136476,12717.0472297016,11175.3010521234,1522.05545864555,64.6079606908425,NA,0.854122745832804,0.144024432267595,2.9143276096,12.7106952149179,2.13598459697325,2.25597689078995,3.22080973949073,-0.507057302208597,1.01305152023537,1.64703747627247,-0.453535954952884,2.06433531793058,2.04858968431634,0.359870868169772,1.82043301571002,1.74060338842777,0.584912790808182,4.19628403721898,3.95237270936409,3.87254257039857,2.70105973928932,1.67777357800869,0.45656549065397,NA,"Pacific","East Pacific",31.7584722,-116.6227778,25.416,33,-0.189599443898001,14.12,1.14983469671578,15.0300000508626,17.8143329620361,21.6060002644857,6.57600005467733,33.5203336079915,41.984001159668,0.408666660388311,26.0654761904762,0.0553333337108294,0.235230384327428,8.22466691335042,0.368333339691162,-0.433758969202144,5.22900001207987,0.718418642832949,5,-943,1561,"MX.B",2.42529742975709,2.34510152271253,0.679545483324622,1.07211855508008,-1.14857723091321,-1.27616716774574,0.595790359813638,-1.02129535086561,1.43943643872953,1.64689638985637,0.588234266361759,-1.41492722247104,2.62664097083463,-0.126767203043471,1.87462066561878,0.312198063181783,0.311355697316557,1.02814971790208,1.04303812146048,1.3839301572598,1.36318183270921,1.62083156254935,1.5503501366326,0.0363339062605452,0.632318435418468,0.236361647682289,0.838423830124,0.955672142151603,0.643806374086668,0.0623376623376623,0.870083002526164,0.459247495718357,0.984737027677201,0.697587122194836,0.657586041942099,0.718169738078679,0.806288160022479,0.84274240903741,0.867216833139671,1,0.976117017750533
"NC.A",148.25,194.25,590.640296516667,0.4435,9.9025,45.358,0.17785,0.805535,0.223153817118214,43.1757421532743,20.7717500621655,22.4039920911088,22.8718318964954,13.6605855543335,9.21124634216186,3643.61368895396,2025.64589642419,1617.96779252977,31.9063174607174,NA,0.787171665202253,0.212828334797747,1.6576109052,20.9554079745072,2.11443654096109,2.20013123765794,2.73849315572821,-0.354152794196228,0.988563917037924,1.64910969276479,-0.69084367968627,1.29508572955054,1.00501269279635,-0.473981331563009,0.912407795256083,0.596375392081122,-0.621030545355395,3.4053068722923,3.02226370939244,2.69647899006225,1.48170898834697,1.41922844486302,0.21361602564675,NA,"Atlantic","West Atlantic",34.692458,-76.622589,22.6,34,-0.744727494896694,14.15,1.15075643986031,13.6494998931885,21.2454996109009,28.5787501335144,14.9292502403259,34.8905000686646,35.6882495880127,0.486749991774559,117.461538461538,0.308749996125698,0.55565276578606,8.28649997711182,0.115624999627471,-0.936948255652152,4.13650006055832,0.616633035021461,100,574,26,"NC.A",2.37161988403806,-0.89120934786896,0.576473907229292,0.338888262970094,-0.473224539190885,-0.987393805908779,0.188324657916672,-0.420783216647005,1.40757831926693,-0.625870327316981,0.499012522659545,0.771529532635987,0.0185876891864697,-0.119164112492582,0.660147424732152,0.247946639046597,0.171780948103511,0.65462857458992,0.634023608055843,0.272757378380486,0.199824758076282,0.702857881955065,0.633916267413026,0.115959980341796,0.53541809268852,0.352896037295171,0.829424010980304,0.417900295004261,0.624675420416068,0.85038961038961,0.316131360519668,0.460760311645231,0.705575854411645,0.683001597283765,0.63245429962896,0.633562194405126,0.705229170529364,0.644420449813681,0.661100208962537,0.811505332358083,0.791369068730994
"NC.B",151.2,217.65,419.37229437,0.3485,6.1345,25.674,0.12898,0.43817,0.301817743904315,4.80074252080706,3.78687368411932,1.01386883668774,5.53018207041509,3.55287607052357,1.97730599989152,855.046151220065,552.469219311493,302.576931908572,46.6870495956887,NA,0.598235205606821,0.401764794393178,1.53637127275,22.8999363699158,2.15771570486872,2.30703135516856,2.60604103725872,-0.459206148949445,0.785056913203965,1.40580102903236,-0.52790368527974,0.530682266809008,0.37354499694237,-0.634017250193935,0.488020947653705,0.115908285445922,-0.493508452859197,2.69293262680247,2.65015974020792,2.27635637131322,1.62226282709362,1.62625374171917,0.185050007242095,NA,"Atlantic","West Atlantic",34.670544,-76.574561,24.4,25,0.203100910271472,14.2,1.15228834438306,13.582249879837,21.3619999885559,28.6392502784729,15.0570001602173,34.9490003585815,35.6499996185303,0.484249994158745,118.059523809524,0.30799999833107,0.554977475516863,8.28550004959106,0.114250000566244,-0.942143789105669,4.12800008058548,0.615739697097311,100,600,20,"NC.B",2.0273484482919,-1.20395013950904,1.11398600798471,1.24794875705397,-0.515559200434748,-0.989550660059639,0.693501512002686,-0.458426477844558,1.20325004045603,-0.845499062245745,0.964298576363456,0.809003412420287,0.00839334411162341,-1.01187865705122,0.326632967640313,0.376995306586532,0.438955853500724,0.953718813247318,0.914860747264927,-0.171783854403398,-0.343897410006868,-0.123892670513164,-0.276744243280646,0.115365251564507,0.655555346136542,0.345591048408638,0.771701911049103,0.365932730723766,0.724442198867465,0.863896103896104,0.313966077228437,0.283133493692545,0.628913574825467,0.712296551916739,0.680561646501073,0.701310140893904,0.774618193584715,0.565078793936951,0.564766778565914,0.641742218333527,0.607784996541459
"NN.A",30.9,67.9,185.9,0.3075,3.0775,22.8775,0.026585,0.320925,0.0925634226752867,8.73710332410305,0.369211579128473,8.36789174497458,14.9741836608593,7.01967923578582,7.95450442507345,556.409242808685,373.820413412161,182.588829396524,2.8554416657798,NA,0.109006607348778,0.890993392651222,2.4044094621,16.2866935506344,1.42002999500507,1.72226306316643,2.22754643706172,-0.514671895298297,0.473278567188829,1.35713907337809,-1.06112071085194,0.433761009482051,-1.74318707904106,0.297394132919129,0.140067351674389,-1.67920339590165,-0.0446922692427024,1.90035431454656,1.61959721892306,0.299923261230317,1.44196000092522,0.357357632481527,0.371523289598783,NA,"Atlantic","East Atlantic",67.2147,15.0083,8,24.5,-0.466927339951188,24,1.38021124171161,2.31744445694817,7.12155559327867,14.1371110280355,11.8196666505602,32.1727778116862,29.1088888380263,0.763888895511627,90.6136363636364,4.36199998855591,2.08854015727635,8.21199989318848,0.546800010734134,-0.262171485578657,1.69433332814111,0.228998853652161,1,463,-52,"NN.A",-1.87302410057113,-0.254544818926511,-1.67232161845005,2.12030198073126,1.91176586662139,2.2135614123527,1.17827965389434,1.69990971349102,-1.11165711384551,-0.178759400941339,-1.44761006362241,0.6115448920184,-0.113938796786532,-1.19042238382536,-0.626416500767914,-1.82261645403672,-1.02255248468649,-0.879460251855219,-0.00417171364002274,-1.40296538325634,-0.789693703334647,-1.0437245730286,-0.392209918145445,0.998588127615159,0.770841535571859,0.76443419295886,0.117747877521937,0.52369367315432,0.207280007963703,0.792727272727273,0.28798267773367,0.247607967368803,0.409843776641424,0.212969220871863,0.417403366433086,0.286070520355244,0.547544364254498,0.345337690120097,0.485783266921053,0.452865987547877,0.584507761456733
"NN.B",68.05,259.45,651.875,0.265,4.465,23.1725,0.02727,0.41957,0.0881022122739786,12.3342617761608,0.138753510178104,12.1955082659827,5.7094655531355,1.37886942462904,4.33059612850646,419.323759323769,125.544324892393,293.779434431376,5.44464123571153,NA,0.059241433730749,0.940758566269251,1.72602887155,22.781323173747,1.76392946394064,2.34691611500788,2.80490261433893,-0.588633728940412,0.619715385595355,1.34586996569385,-1.10649518633118,1.06007342275814,-1.71616476180531,1.05391886977642,0.645754546757476,-1.6815904157289,0.587766955212696,2.81428135449951,2.4012605214536,0.258136797976804,2.34361289788138,0.653256999585053,0.230872556118166,NA,"Atlantic","East Atlantic",67.26672333,15.25606333,10.5,18.5,0.335708575721973,24,1.38021124171161,1.67399998174773,6.52599996990628,14.044222301907,12.3702221976386,32.1182221306695,28.4351111518012,0.766777773698171,88.7434210526316,4.48466661241319,2.11770314548881,8.20333332485623,0.514066672987408,-0.2889805505909,1.21322221226162,0.0839403529857605,1,378,-86,"NN.B",-1.98003007294752,-1.3013862271414,-1.58990032990976,2.40869748032129,-0.179570851667745,2.21868173430452,1.33854482014411,-0.159671349059768,-1.17516614738111,-0.913925584257405,-1.37626380735728,0.489034131185112,-0.17170675221066,-1.23176943731535,0.827366452938318,-0.797186103105028,0.538639625464788,-0.451973303788862,-0.0823774232518176,-0.469136139536178,-0.141809963214418,0.0169393827229199,0.353937908137548,1,0.808954558250765,0.403566973611141,0.0998067741092809,0.349741954583818,0.222578094131291,0.748571428571429,0.275712739083363,0.239380986428577,0.744013144369783,0.445749118428899,0.698510644324302,0.382902041879507,0.528221358036033,0.512007400461436,0.60057141948803,0.670660357959141,0.734926995403817
"OR.A",286.8,79.35,170.295390877,0.866,43.941,117.72,5.4145,7.45764705882353,0.713800472994239,1.29325840723633,0.633187981532639,0.0164279934976624,2.95348364746133,2.20385550386942,0.00249541221229492,729.847435073124,542.545927669009,0.580985569557059,217.676518162145,NA,0.699420525154422,0.000722714193655159,2.8794177652,12.2851633983952,2.420754663801,1.83209492107753,2.20257847816677,-0.0646367452067049,1.63814236101468,2.06670129352138,-0.163284696382993,0.0651525780690862,-0.31116173733464,-1.87765885366631,0.328746875971939,0.0581244566210661,-1.94665525603978,2.48161531484756,2.74596602210137,2.45217704303287,0.0832383461321375,2.27071662759462,0.457557985787756,NA,"Pacific","East Pacific",44.61273333,-124.0141333,17,36,0.0663259253620378,14.22,1.15289959639375,8.59966691335042,11.3846667607625,14.2733332316081,5.67366663614909,32.6486663818359,31.3266671498617,0.668666660785675,168.041666666667,3.95133336385091,1.98779610721294,8.19133345286051,0.661233325799306,-0.179645266343759,5.26333332061768,0.721260874239423,5,-1019,-265,"OR.A",-0.570791277492821,1.74776122100283,-1.58420940489135,-2.88383379377164,0.0203512923232298,-0.0110048753991873,-1.60258430888327,0.0180960232141258,-0.338769898343741,1.22740172112939,-1.37133757771516,-1.52446625568669,-0.475838046943573,1.41300531362729,-0.689285825560607,1.16131792505842,-0.748050295817673,1.88477681084197,1.54330408381979,-0.0573270192487195,-0.547958502058852,-0.36913834792349,-0.831346001062464,0.385188474335523,0.109517969382108,0.438064215283003,0.33608609946737,0.856413198783082,0.223634377803226,0.0228571428571429,0.211115120894984,0.765621906412485,0.39539251177969,0.890343299424912,0.466830059398256,0.912207252354787,0.929893486916634,0.585507033564381,0.528612459022256,0.591384018059038,0.495980380066429
"OR.B",315.725,162.15,216.4502164575,0.81690972225,29.221652777,106.3279999915,0.12474,6.3495,0.0183856700670494,6.60776549347038,1.28514277686606,4.8316634488485,8.19654656416763,4.8257052127621,2.68325558229591,2631.3649569188,1546.40385531757,896.518522606372,5.16016821275417,NA,0.562257290356914,0.327222100660561,2.49322882885,14.5520677659286,2.46564378862639,2.1764783982037,2.31719128176779,-0.0886734330996174,1.46329042591228,2.02302978084024,-1.76377383353358,0.790150338933454,0.014849896373912,0.646064619078595,0.868217941802685,0.568581322249659,0.328692349926236,3.25368016306142,3.33182503718531,3.03163746175527,2.79123002609637,0.680249515599648,0.395065136593605,NA,"Pacific","East Pacific",43.34625,-124.3182833,16,33,-0.22457160795183,14.22,1.15289959639375,9.31199995676676,11.2249997456868,14.3379999796549,5.02600002288818,32.4976666768392,32.3946660359701,0.646333336830139,135.766666666667,3.79900002479553,1.94910236385766,8.19966665903727,0.646400014559428,-0.189498642451479,3.76700003941854,0.5759956247478,25,-904,-451,"OR.B",-0.262749251823334,1.310668933804,-1.52030343478973,-2.35312674990646,-0.646107608235151,-0.135656688272503,-1.30766343551358,-0.574507903073101,-0.155944109239133,0.920444558358383,-1.31601871773988,-1.35871640279459,-0.791862744263807,1.25277183095853,-0.400690766376491,1.29516713152913,0.112665529984959,-0.412977112601761,-1.21523774778941,0.642580830091695,0.143208953268235,0.526886520807141,0.0323691223523465,0.350817109805658,0.179653771180133,0.323064479396,0.387733813284134,0.783782374347315,0.23549586473885,0.0825974025974026,0.143991338866835,0.733739639197939,0.461729531491762,0.920728010138839,0.621810014303244,0.391735201683282,0.248315105610821,0.710426486772417,0.651069360466784,0.775371765639046,0.67010052440803
"PO.A",103.052631578947,292.631578947368,251.464222055,0.746,8.545,34.439,0.08411,1.7738,0.0478629533344782,0.916560922535212,0.0404571026189744,0.873471774876845,3.69669451167624,0.0334197463515922,3.61708820047438,411.186709860368,3.44633962063077,403.258495885572,5.01620474231008,NA,0.0122589439064031,0.980451754251397,1.28691101375,26.4995810132694,1.94883398946922,2.4161779678199,2.37796875398434,-0.129606306449267,0.929850559722698,1.53533426458909,-1.32301138201529,-0.157613389639133,-1.5194085566052,-0.179151365129517,0.398403122155675,-1.56919655128459,0.390022221350579,1.79229234633656,2.34634315772211,0.41904939071462,2.33905430941208,0.63491899994067,0.101637943499688,NA,"Atlantic","East Atlantic",36.997057,-7.82849,20.53,36,-0.174736204970715,14.65,1.16583762469013,14.3762497901917,18.3232498168945,22.3219995498657,7.94574999809265,36.1397495269775,39.5385007858276,0.439500004053116,41.8194444444444,2.18474996089935,1.47808997050225,8.10374999046326,0.149399999529123,-0.825649403889424,1.13750001788139,0.0559514121562173,100,396,-36,"PO.A",3.38898482248666,-0.718045009066213,-0.558766128209922,-0.0392415677224691,-0.0459652774411835,-0.760566940926648,-0.0218070544924716,-0.040871543409061,2.0113938125425,-0.504262063596166,-0.483684155896817,0.514977586420397,-0.0867538765869416,-0.536613199540019,-0.247653080879705,-0.245842673909023,0.711745412470579,-0.478466282054938,-0.455556452807017,-0.534744234574609,-0.458715290565551,-1.16913659133787,-1.09673486938439,0.178504990171624,0.485446193566504,0.426621067023673,1,0.446674695876718,0.413965296968342,0.757922077922078,0.293756766510285,0.377698874547048,0.496907070525836,0.570907952327644,0.729679964394526,0.376901027329666,0.436016572164386,0.500297677008634,0.544424035609375,0.427114163493178,0.442479466621528
"PO.B",65.0555555555556,132.555555555556,346.9569646,0.61625,6.681,27.6455,0.03528,0.76965,0.0488845582347203,0.611790280827123,0.0178295019079156,0.593960778919208,7.29107806326596,0.00643466723856675,7.2846433960274,373.131852439341,0.216474491544557,372.915377947796,3.82505952133481,NA,0.00324049981089103,0.996759500189109,2.01355901965,15.9440781405046,1.73782349749774,2.08202895887467,2.51767969759289,-0.212288853810393,0.821504066493719,1.43962998971559,-1.3317911061694,-0.568289825362454,-1.87252069266386,-0.586667669200559,0.171633952777786,-1.91287766938857,0.170489395151132,1.18953481151265,1.88598594098305,0.0497978128905197,1.88472595900633,0.409550314530067,0.300901460664993,NA,"Atlantic","East Atlantic",37.027333,-7.810105,20.57,36,-0.182930683585987,14.65,1.16583762469013,14.4813999176025,18.3447998046875,22.2581996917725,7.77679996490478,36.1297996520996,39.4154006958008,0.440000003576279,42.3,2.18939995765686,1.47966210928606,8.1,0.149779999256134,-0.824546175906393,1.21920001506805,0.0860749593629555,100,486,-51,"PO.B",3.12424812392184,0.0359655694052828,-0.526133258253145,0.716685279362708,0.618481547316053,-0.757587068868994,0.39827142104891,0.549943279275909,1.85427013529466,0.0252575702326852,-0.455436197828742,0.644694862596819,-0.112239739274057,-0.887758106775869,0.104139099161022,-0.875028184146387,-0.123391460457987,-0.804057284357415,-0.470688849389367,-1.08471892336558,-0.74925074218276,-1.86867075905248,-1.58598803334096,0.17932665707229,0.585346008603518,0.541273612430479,0.955613052425057,0.571967252052076,0.420022232807806,0.804675324675325,0.288343558282209,0.30783023300561,0.577770702938289,0.42807841886947,0.579305739794593,0.303150302798388,0.432277671325656,0.402138272928835,0.492948708044953,0.283473378103594,0.343848761637576
"QU.A",66.75,221.675,558.63254392,0.357375,8.4425,33.017,0.0378621,0.528,0.074561098819657,17.0910324138735,4.18537074980686,12.9056616640666,31.6663970920219,8.32374006927583,23.3426570227461,2007.90376138056,475.110171071683,1532.79359030888,5.00042171786704,NA,0.152626001238187,0.847373998761813,3.04958965775,13.882806224551,1.81689205635729,2.31992519343313,2.7315285104302,-0.448758904508409,0.919847282986217,1.51049274371407,-1.22063515511205,1.12596991058246,0.0653495528558188,1.00089811408088,1.35562184326175,-0.107684165816185,1.25935456508706,2.9361413122208,3.16575147299962,1.72355206640562,3.06952127795219,0.59392916869701,0.481501883282468,NA,"Atlantic","West Atlantic",49.11237,-68.17593,15.47,16,1.05951608593218,16.183,1.2090590341288,-0.925166656573614,5.35149995485942,14.1873332659403,15.1124998728434,26.9105002085368,35.2191664377848,0.692499995231628,79.8240740740741,5.02549997965495,2.24176269476833,7.70516657829285,0.89736666282018,-0.0470300685472798,14.9315002759298,1.17410344662811,50,862,95,"QU.A",-2.575306777377,1.69890746016318,1.18564345419112,1.20143960139158,-0.18575310410326,0.43186543714314,0.667655763456103,-0.165168502843019,-1.52846837290173,1.19309315001702,1.02632733872439,1.18662481640054,0.135822657547202,-0.627758276965099,0.642610446673628,-0.639263644265097,0.471181356135929,-0.537684448121433,-0.279104705700704,0.444177821605336,0.767668235007824,0.158364747280501,0.432442692822578,0.507305085405738,0.649408910054642,0.402500205057709,0,0.848295258864007,0.737742425132178,1,0.34103211836882,0.359563390843158,0.701544770641717,0.481598626644951,0.686364150411742,0.363487319266689,0.479614133308183,0.675015546091723,0.761707308088199,0.699700326807877,0.750753121484394
"QU.B",137.85,437.4,622.29437231,0.35975,9.26275,38.99075,0.015917,0.561,0.0292362320999855,7.0952647943177,0.179277355812171,6.91598743850553,6.75122348997593,0.705066315298538,6.04615717467739,957.727330616461,92.3595375696245,865.367793046837,4.12020563913997,NA,0.0955802459523493,0.904419754047651,2.96051910713333,14.1782287295783,2.11803650071487,2.62899681520207,2.77076142839555,-0.44550097341303,0.960067283247232,1.58581952058212,-1.53461869644608,0.809241530849955,-1.02468122164427,0.797188222539708,0.774608320847666,-0.730153910078022,0.728272830257873,2.92361033879335,2.88897320978566,1.34821050143386,2.84262480906597,0.577338431115751,0.46870983410234,NA,"Atlantic","West Atlantic",49.08696,-68.32041,15.37,21,0.955687750313506,16.2,1.20951501454263,-0.807399988174438,5.31999998092651,14.0512001037598,14.8585998535156,26.8720001220703,35.2966003417969,0.67940000295639,78.8888888888889,5.103600025177,2.25911487648968,7.70640001296997,0.90291999578476,-0.0443507291200367,16.5746002197266,1.21944306199623,50,854,79,"QU.B",-2.2886101496953,1.80238902563174,0.973853827114672,0.833466847472,-1.18129533035409,0.429364494185517,0.463168471989549,-1.05038772876479,-1.35831127477326,1.26576523475889,0.842996099000978,1.17509439185152,0.108637737347612,-0.35137967098674,0.741398940859604,0.258680903932433,1.2436424462641,-0.561653150198112,-0.820274722479902,0.113519294617403,0.023276805637703,0.143821844768661,0.0551131252615941,0.506615477929654,0.60077932347894,0.230716029038329,0.0480688482246988,0.86549060097826,0.69843248443848,0.995844155844156,0.335258029592205,0.414555496247252,0.72425248540533,0.685438350865522,0.825453012641369,0.358058087095871,0.345902264297867,0.615999659316295,0.629820502365569,0.696714119650235,0.674685588351112
"RU.A",160.1,505.75,924.688057045,0.290825,4.209,41.328,0.00618421052631579,0.5328,0.01213700819431,51.8170921441617,0,51.7972434617874,7.8680012818455,0,7.8680012818455,1263.97581063828,0,1263.97581063828,1.87902446753076,NA,0,1,1.7068320602,21.9079487483784,2.19221929827076,2.67952934463701,2.95431899430005,-0.539088872989306,0.590701987441512,1.59479882291855,-1.92096716194081,1.69296990385796,-2,1.69280063304165,0.874873358233765,-2,0.874873358233765,3.88225326458514,3.06398832103222,0,3.06398832103222,0.248645705737183,0.222724679093391,NA,"Atlantic","East Atlantic",66.40611111,33.72305556,23,14,0.703506322187342,18.54,1.26810972980848,-1.0558000087738,4.06689994335175,12.6166001319885,13.6723999977112,24.9951999664307,30.6708999633789,0.812699991464615,42.2638888888889,0.611799997091293,0.782176448821679,8.17230005264282,0.0949099995195866,-1.02268802880138,4.42319994568825,0.645736571598049,5,277,-87,"RU.A",-2.42469082263968,-1.97490505556861,-0.0618849409201396,1.72051558382869,-1.53605372279796,2.13397720573885,0.956113103254428,-1.36583286134453,-1.43907641179919,-1.38691821007518,-0.0535693985381249,0.343462521253794,-0.173405809723135,-0.318434055024052,1.20359692338443,0.479877209836265,1.36993813316943,-1.03651678846516,-1.48617015338715,0.322604495938588,0.151735837340745,1.25638111194592,1.10792956409826,0.976643659153037,0.718007604274297,0.16950126935763,0.0252529495272769,0.237824565020209,0.506190635261821,0.696103896103896,0.275351858534825,0.421110811117625,0.830494209585606,0.735651467125934,0.848193735275381,0.250495110453113,0.181373336472279,0.653317156251854,0.652580102609586,0.925164557535063,0.886927501599875
"RU.B",55.1052631578947,139.473684210526,693.9139291885,0.19985,2.50741666665,28.744,0.001265,0.2218,0.00554071973375462,88.0529986229859,0,87.9305124024707,13.3566448339353,0,13.3566448339353,754.175993241211,0,754.175993241211,0.342296156983474,NA,0,1,1.78352254942105,22.2648672293637,1.66830983420985,2.03910861617386,2.7797628908971,-0.701195764421225,0.391241133279328,1.45340833003107,-2.34686983543302,1.87925626243589,-2,1.8786800727879,1.06062752872829,-2,1.06062752872829,3.53372558080853,2.71568489213423,0,2.71568489213423,-0.516821401242355,0.243773764198524,NA,"Atlantic","East Atlantic",66.28583333,34.0025,15,10,1.15194413668267,17.54,1.24402958903002,-1.22712500393391,4.08300003409386,12.6818751096725,13.9090000391006,24.9015002250671,31.34375,0.79899999499321,40.0059523809524,0.641250006854534,0.800780873182255,8.15737473964691,0.0886125005781651,-1.05250500780629,2.8044999986887,0.447855444142472,1,659,24,"RU.B",-2.34825039927841,-2.15839084961818,0.0189957284258026,2.83779977381821,0.399218591431289,2.12213903703166,1.57700259948951,0.354978385810176,-1.39370831408544,-1.51577493072608,0.0164432530989558,0.894040293469275,0.0151895741615209,-0.837204523476311,0.764064624987021,-1.08230218884453,-0.23066204881413,-2.14239004737409,-2.22023970359611,-0.0935029592022333,0.389723090909919,0.851895047300702,1.3298590015048,0.973379414513336,0.865662743596471,0.503439048295428,0.0380692952879397,0.207335066842426,0.521202769515723,0.894545454545455,0.315409599422591,0.317889072297901,0.729462463493655,0.38102576284458,0.559990664542475,0,0,0.579050356956827,0.694745255830787,0.842108291399275,0.931667236527867
"SD.A",353.225,303.575,356.50623887,0.386,12.005,65.178,1.940165,2.04859,1.07101316411468,28.6908378935195,20.867980739378,7.82285715414145,27.9513253271646,6.93153059438778,21.0197947327768,10272.22722343,2491.73819989075,7780.48902353922,377.363708256092,NA,0.276171555480636,0.723828444519364,1.33417900815,23.9720608852169,2.53926856199414,2.46983707899876,2.52206037226789,-0.415339690605192,1.03931192899672,1.80347195706654,0.00134011524683368,1.4119517729015,1.24146490967127,0.85130659202093,1.38157652253375,0.764491916720261,1.23248220792411,3.94980307553376,3.91941553658122,3.30182811438291,3.77025475888352,2.53899515978714,0.123761092476191,NA,"Pacific","East Pacific",32.713756,-117.225474,19.44,35,-0.196372204655185,14.12,1.14983469671578,14.5389998753866,17.2099997202555,21.4076671600342,6.86866680781047,33.4926668802897,40.9909998575846,0.463333338499069,21.8257575757576,0.0970000028610229,0.311448234641044,8.21966648101807,0.357133328914642,-0.447169618056202,2.90266668796539,0.462797168836091,250,-728,1718,"SD.A",2.79352619052752,0.382207386694678,-0.0670584578395134,-0.320997055353287,-1.41525075188128,-1.18214472413528,-0.178382278901767,-1.2584169129456,1.65798361135168,0.268413098208143,-0.0580477447331274,-1.10504706271626,2.89339300029311,0.447200588045628,0.115169638746278,1.51469953565127,0.845855348799587,2.272359833007,1.82704510952282,1.3445572307896,0.800921231808739,1.3347764833037,0.773142861624193,0.0622595595569648,0.448210684325739,0.190346230296925,0.900162723101473,0.629501620377426,0.505230386896092,0.174025974025974,0.926741248646698,0.573452056358618,0.580306204148776,0.970563408999008,0.753827715907284,1,1,0.835715134731953,0.767598874481553,0.9412620881954,0.819436372432235
"SD.B",242.525,1122.425,1059.969442345,0.295,5.327,32.392,0.061675,0.431525,0.145624435590039,21.8397705849351,21.2499434664288,0.589827118506344,8.52620384523595,7.1666913656662,1.35951247956975,2175.47572884083,1842.98334586796,332.49238297287,35.7421661315146,NA,0.831902355760659,0.168097644239341,1.87884433841176,19.4573878781254,2.37421415356668,3.01686051322234,3.01403920094664,-0.532872268269304,0.718779506618934,1.50424171056611,-0.843956631072142,1.29575350982154,1.28286028393373,-0.297503049115779,0.875093284319805,0.792813769516332,0.00925116651815137,3.66794700381415,3.24706844172921,3.1647116423446,2.37768891156917,1.52662424808753,0.271312942843874,NA,"Pacific","East Pacific",32.700762,-117.172885,21.11,35,-0.0586128112462622,14.2173,1.15281712758661,14.4436667760213,17.0153331756592,21.0923341115316,6.6486668586731,33.4956665039062,41.6029993693034,0.444000005722046,21.5333333333333,0.0913333346446355,0.302214054346643,8.22133318583171,0.357866664727529,-0.446278754248015,4.1340000629425,0.61637047890365,250,-833,1921,"SD.B",2.64170601724404,1.15833256209481,0.25577441904121,1.64127425834808,-2.37132211039818,-1.18342364002632,0.91207765811033,-2.10853931418173,1.56787693541282,0.813463168349523,0.22140575050653,-1.25638388492208,3.23830167532541,-0.650693704434453,1.35397241399416,1.02254466120364,2.21302816106734,0.809783702513925,0.370123984150219,0.54132471741654,0.152017605470448,1.00766659059488,0.634711817344776,0.0619069125855269,0.707535435188988,0.0253728859144669,0.874707868867494,0.75846891860162,0.565150891121618,0.119480519480519,1,0.354999841358502,0.865059811342587,0.8588407930729,1,0.668706909763408,0.640025055649626,0.692354310211928,0.652630024595674,0.874094072584522,0.791529447153453
