"X","Site.Code","Site","Subsite","Sampling.Time","Plot.ID","Unique.ID","Ocean","Coast","Latitude","Longitude","Temperature.C","Salinity.ppt","mean.fetch","pop.density.2015","GenotypicRichness","AllelicRichness","Leaf.PercN","Leaf.PercC","Zostera.shoots.per.m2.core","Zostera.sheath.width","Zostera.sheath.length","Zostera.longest.leaf.length","Zostera.aboveground.mean.mass","Zostera.belowground.mean.mass","total.macrophytes.g","Gastropoda.mesograzer.plot.abund","Gastropoda.mesograzer.plot.abund.std.g","Gastropoda.mesograzer.plot.biomass.mg","Gastropoda.mesograzer.plot.biomass.std.mg.g","Gastropoda.mesograzer.plot.richness","Insecta.mesograzer.plot.abund","Insecta.mesograzer.plot.abund.std.g","Insecta.mesograzer.plot.biomass.mg","Insecta.mesograzer.plot.biomass.std.mg.g","Insecta.mesograzer.plot.richness","Malacostraca.mesograzer.plot.abund","Malacostraca.mesograzer.plot.abund.std.g","Malacostraca.mesograzer.plot.biomass.mg","Malacostraca.mesograzer.plot.biomass.std.mg.g","Malacostraca.mesograzer.plot.richness","Polychaeta.mesograzer.plot.abund","Polychaeta.mesograzer.plot.abund.std.g","Polychaeta.mesograzer.plot.biomass.mg","Polychaeta.mesograzer.plot.biomass.std.mg.g","Polychaeta.mesograzer.plot.richness","Polyplacophora.mesograzer.plot.abund","Polyplacophora.mesograzer.plot.abund.std.g","Polyplacophora.mesograzer.plot.biomass.mg","Polyplacophora.mesograzer.plot.biomass.std.mg.g","Polyplacophora.mesograzer.plot.richness","mesograzer.total.plot.abund","mesograzer.total.plot.biomass.mg","mesograzer.total.plot.richness","mesograzer.total.plot.abund.std.g","mesograzer.total.plot.biomass.std.mg.g","Gastropoda.mesograzer.site.richness","Insecta.mesograzer.site.richness","Malacostraca.mesograzer.site.richness","Polychaeta.mesograzer.site.richness","Polyplacophora.mesograzer.site.richness","grazer.richness.site","epifauna.total.plot.abund","epifauna.total.plot.biomass.mg","epifauna.total.plot.abund.std.g","epifauna.total.plot.biomass.std.mg.g","Zostera.production","epibiota.filter","epibiota.zostera.marina","periphyton.mass.per.g.zostera","pct.cover.bare","pct.cover.macroalgae","pct.cover.seagrass","predation.amphipods","predation.gastropods","predation.squidpops","sst.min","sst.mean","sst.max","sst.range","chlomean","nitrate","parmean","cloudmean","day.length","ph","phosphate","salinity","precipitation","crust.pct.mass","gast.pct.mass","mesograzer.abund.per.area","crustacean.mass.per.area","gastropod.mass.per.area","mesograzer.mass.per.area","periphyton.mass.per.area","leaf.CN.ratio","log10.Zostera.AG.mass","log10.Zostera.BG.mass","log10.Zostera.shoots.core","log10.Zostera.sheath.width","log10.Zostera.sheath.length","log10.Zostera.longest.leaf.length","log10.epibiota.filter","log10.epibiota.zostera.marina","log10.periphyton.mass.per.g.zostera","log10.periphyton.mass.per.area","log10.mesograzer.abund.per.g.plant","log10.crustacean.abund.per.g.plant","log10.gastropod.abund.per.g.plant","log10.mesograzer.mass.per.g.plant","log10.crustacean.mass.per.g.plant","log10.gastropod.mass.per.g.plant","log10.mesograzer.abund.per.area","log10.crustacean.mass.per.area","log10.gastropod.mass.per.area","log10.mesograzer.mass.per.area","log10.grazer.richness.site","log10.day.length","log10.Leaf.PercN","sqrt.nitrate","log10.phosphate","log10.chlomean","log10.mean.fetch","log10.pct.cover.bare","log10.pct.cover.macroalgae","log10.pct.cover.seagrass","sqrt.pct.cover.seagrass","log10.predation.amphipods","log10.predation.gastropods","log10.predation.squidpops","log10.Zostera.shoots.core.imputed","log10.Zostera.AG.mass.imputed","log10.Zostera.BG.mass.imputed","log10.Leaf.PercN.imputed","log10.crustacean.mass.per.g.plant.imputed","log10.crustacean.mass.per.area.imputed","log10.gastropod.mass.per.g.plant.imputed","log10.gastropod.mass.per.area.imputed","log10.mesograzer.mass.per.g.plant.imputed","log10.mesograzer.mass.per.area.imputed","log10.mesograzer.abund.per.g.plant.imputed","log10.mesograzer.abund.per.area.imputed","PC1.zos","PC2.zos","zLatitude","zPC1.zos","zPC2.zos","zmeso.mass.perg","zmeso.mass.area","zmeso.abund.perg","zmeso.abund.area","rLatitude","rPC1.zos","rPC2.zos","rmeso.mass.perg","rmeso.mass.area","rmeso.abund.perg","rmeso.abund.area","PC1.env.atl","PC2.env.atl","PC3.env.atl","zPC1.env.atl","zPC2.env.atl","zPC3.env.atl","zPC1.zos.global.atl","zPC2.zos.global.atl","zmeso.area.atl","zmeso.perg.atl"
574,"NN","NN.A","A",1,14,"NN.A.1.14","Atlantic","East Atlantic",67.2147,15.0083,8,24.5,0.34125,1,0.32,3.37,2.417167425,34.1937561,74,0.3,2.3,20.9,5,5,0.351,1,2.84900284900285,0.395,1.12535612535613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.395,1,2.84900284900285,1.12535612535613,4,0,3,0,0,NA,1,0.395,2.84900284900285,1.12535612535613,170.2,0.0261,0.2583,0.101045296167247,NA,0,27.5,0.2,0,0.1,2.317444457,7.121555593,14.13711103,11.81966665,1.694333328,4.361999989,29.10888884,0.763888896,24,8.211999893,0.546800011,32.17277781,90.61363636,0,1,14.2450142450143,0,5.62678062678065,5.62678062678065,0.505226480836237,14.1462092142831,0.778151250383644,0.778151250383644,1.86923171973098,-0.522878745280338,0.361727836017593,1.32014628611105,-1.58335949266172,-0.587875593826683,-0.991207009524007,-0.218082078286894,0.456214588133645,-2,0.456214588133645,0.0551321073599821,-2,0.0551321073599821,1.18312783450843,0,0.821302593926607,0.821302593926607,NA,1.38021124171161,0.383306732838509,2.08854015738266,-0.262171485367494,0.228998853615992,-0.466927339951188,NA,-1,1.43933269383026,5.24404424085076,-0.698970004336019,-Inf,-1,1.86923171973098,0.778151250383644,0.778151250383644,0.383306732838509,-2,0,0.0551321073599821,0.821302593926607,0.0551321073599821,0.821302593926607,0.456214588133645,1.18312783450843,2.42040949195031,4.69645445354332,2.28262947555283,1.33536089379166,3.63808969146204,-0.74152196366816,-1.98123925325686,-0.326337250113344,-1.67608507321658,0.998588127615159,0.765660505598899,0.97115316826576,0.417222530272189,0.153572938343578,0.481902350163428,0.231324745060088,1.9170300474725,-1.65722313288932,-0.330176231022663,1.14856316415656,-1.16082907673968,-0.246257608018466,1.25540443987133,3.38500305747877,-1.7085683172564,-0.581061211724042
575,"NN","NN.A","A",1,15,"NN.A.1.15","Atlantic","East Atlantic",67.2147,15.0083,8,24.5,0.34125,1,0.32,3.37,2.809875011,38.49996567,96,0.3,2.95,25,23,49,0.088,5,56.8181818181818,1.7319,19.6806818181818,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1.7319,2,56.8181818181818,19.6806818181818,4,0,3,0,0,NA,5,1.7319,56.8181818181818,19.6806818181818,283.2,0.0239,0.1783,0.134043746494672,NA,0,35,0.2,0,0.1,2.317444457,7.121555593,14.13711103,11.81966665,1.694333328,4.361999989,29.10888884,0.763888896,24,8.211999893,0.546800011,32.17277781,90.61363636,0,1,1306.81818181818,0,452.655681818181,452.655681818181,3.08300616937745,13.7016648496042,1.38021124171161,1.69897000433602,1.98227123303957,-0.522878745280338,0.469822015978163,1.39794000867204,-1.62160209905186,-0.748848656824645,-0.869525521996617,0.502837480381603,1.7545637612891,-2,1.7545637612891,1.29426075446962,-2,1.29426075446962,3.11654737080654,0,2.65672635457587,2.65672635457587,NA,1.38021124171161,0.448687002025981,2.08854015738266,-0.262171485367494,0.228998853615992,-0.466927339951188,NA,-1,1.54406804435028,5.91607978309962,-0.698970004336019,-Inf,-1,1.98227123303957,1.38021124171161,1.69897000433602,0.448687002025981,-2,0,1.29426075446962,2.65672635457587,1.29426075446962,2.65672635457587,1.7545637612891,3.11654737080654,1.90019071941777,2.2322084935993,2.28262947555283,1.05111766803553,1.722725608432,0.563884381872623,-0.139745302905719,1.03770396929623,0.313456369657473,0.998588127615159,0.705853796896877,0.664931672668227,0.668784163526007,0.49677338859531,0.736634783110901,0.609346264192191,1.9170300474725,-1.65722313288932,-0.330176231022663,1.14856316415656,-1.16082907673968,-0.246257608018466,0.783078032824683,1.59541337272805,0.116748827149942,0.688965369028573
576,"NN","NN.A","A",1,16,"NN.A.1.16","Atlantic","East Atlantic",67.2147,15.0083,8,24.5,0.34125,1,0.32,3.37,2.834618568,50.3653183,108,0.35,3.55,24.2,22,28,0.4776,1,2.09380234505863,0.1519,0.318048576214405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1519,1,2.09380234505863,0.318048576214405,4,0,3,0,0,NA,1,0.1519,2.09380234505863,0.318048576214405,383.4,0.0205,0.2931,0.069941999317639,NA,0,37.5,0.2,0,0.1,2.317444457,7.121555593,14.13711103,11.81966665,1.694333328,4.361999989,29.10888884,0.763888896,24,8.211999893,0.546800011,32.17277781,90.61363636,0,1,46.0636515912899,0,6.99706867671691,6.99706867671691,1.53872398498806,17.7679349414323,1.36172783601759,1.46239799789896,2.03342375548695,-0.455931955649724,0.550228353055094,1.38381536598043,-1.68824613894425,-0.532984181561564,-1.14909657621955,0.21450581025676,0.323004934872081,-2,0.323004934872081,-0.484061842813157,-2,-0.484061842813157,1.67268562034156,0,0.902930825639761,0.902930825639761,NA,1.38021124171161,0.452494627617752,2.08854015738266,-0.262171485367494,0.228998853615992,-0.466927339951188,NA,-1,1.57403126772772,6.12372435695795,-0.698970004336019,-Inf,-1,2.03342375548695,1.36172783601759,1.46239799789896,0.452494627617752,-2,0,-0.484061842813157,0.902930825639761,-0.484061842813157,0.902930825639761,0.323004934872081,1.67268562034156,1.64815853462899,2.58892054106663,2.28262947555283,0.913409371101185,1.99998423229054,-1.30955596536366,-1.89934105726507,-0.466286858145539,-1.17231675738505,0.998588127615159,0.676879034248815,0.709258780614702,0.307758100519456,0.16883635950976,0.455766993227868,0.327042914049901,1.9170300474725,-1.65722313288932,-0.330176231022663,1.14856316415656,-1.16082907673968,-0.246257608018466,0.554248427691671,1.85446551725843,-1.62738956496603,-1.13370007654104
577,"NN","NN.A","A",1,17,"NN.A.1.17","Atlantic","East Atlantic",67.2147,15.0083,8,24.5,0.34125,1,0.32,3.37,1.250853419,23.82324028,172,0.3,3,21.4,35,143,0.0692,2,28.9017341040462,0.5469,7.90317919075145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5469,1,28.9017341040462,7.90317919075145,4,0,3,0,0,NA,2,0.5469,28.9017341040462,7.90317919075145,516,0.0238,0.3019,0.0788340510102683,NA,0,55,0.2,0,0.1,2.317444457,7.121555593,14.13711103,11.81966665,1.694333328,4.361999989,29.10888884,0.763888896,24,8.211999893,0.546800011,32.17277781,90.61363636,0,1,1011.56069364162,0,276.611271676301,276.611271676301,2.75919178535939,19.0455891298963,1.55630250076729,2.15836249209525,2.23552844690755,-0.522878745280338,0.477121254719662,1.33041377334919,-1.62342304294349,-0.520136886976902,-1.09781183281378,0.456243287407578,1.46107414110796,-2,1.46107414110796,0.898351000262254,-2,0.898351000262254,3.00542106460141,0,2.44343709552719,2.44343709552719,NA,1.38021124171161,0.0972064199657954,2.08854015738266,-0.262171485367494,0.228998853615992,-0.466927339951188,NA,-1,1.74036268949424,7.41619848709566,-0.698970004336019,-Inf,-1,2.23552844690755,1.55630250076729,2.15836249209525,0.0972064199657954,-2,0,0.898351000262254,2.44343709552719,0.898351000262254,2.44343709552719,1.46107414110796,3.00542106460141,2.16359244401821,1.04304550215856,2.28262947555283,1.19503818729259,0.79843472201177,0.146798467016795,-0.35373996105163,0.729364773898597,0.199104369257221,0.998588127615159,0.736135653389865,0.517159382212087,0.58840856683406,0.456891062067363,0.679052950319438,0.587618887232075,1.9170300474725,-1.65722313288932,-0.330176231022663,1.14856316415656,-1.16082907673968,-0.246257608018466,1.02223047552634,0.731817020106656,-0.0953659714083824,0.283183521764009
578,"NN","NN.A","A",1,18,"NN.A.1.18","Atlantic","East Atlantic",67.2147,15.0083,8,24.5,0.34125,1,0.32,3.37,3.641808748,46.80968094,200,0.25,4.5,25.35,72,141,0.5634,0,0,0,0,0,0,0,0,0,0,2,3.5498757543486,1.0541,1.87096201632943,1,0,0,0,0,0,0,0,0,0,0,2,1.0541,1,3.5498757543486,1.87096201632943,4,0,3,0,0,NA,2,1.0541,3.5498757543486,1.87096201632943,900,0.0301,0.6046,0.0497849818061528,NA,0,60,0.2,0,0.1,2.317444457,7.121555593,14.13711103,11.81966665,1.694333328,4.361999989,29.10888884,0.763888896,24,8.211999893,0.546800011,32.17277781,90.61363636,1,0,255.591054313099,134.709265175719,0,134.709265175719,3.584518690043,12.8534154808944,1.86332286012046,2.15228834438306,2.30102999566398,-0.602059991327962,0.653212513775344,1.40397796366935,-1.52143350440616,-0.218531857158202,-1.29426469879905,0.566380763861105,0.551434840629497,0.551434840629497,-2,0.274380025606153,0.274380025606153,-2,2.4092415112354,2.13260949892966,0,2.13260949892966,NA,1.38021124171161,0.561317134795205,2.08854015738266,-0.262171485367494,0.228998853615992,-0.466927339951188,NA,-1,1.77815125038364,7.74596669241483,-0.698970004336019,-Inf,-1,2.30102999566398,1.86332286012046,2.15228834438306,0.561317134795205,0.274380025606153,2.13260949892966,-2,0,0.274380025606153,2.13260949892966,0.551434840629497,2.4092415112354,1.76502435089319,0.423459735631588,2.28262947555283,0.977263884528,0.316854415965798,-0.510547056911901,-0.665595539587924,-0.2262991771416,-0.414380653805531,0.998588127615159,0.690314458342627,0.440166061268936,0.461733134179344,0.398770330828055,0.500584294193316,0.471054067125608,1.9170300474725,-1.65722313288932,-0.330176231022663,1.14856316415656,-1.16082907673968,-0.246257608018466,0.66035534658259,0.281860191681857,-0.40448202034925,-0.356346300486358
579,"NN","NN.A","A",1,19,"NN.A.1.19","Atlantic","East Atlantic",67.2147,15.0083,8,24.5,0.34125,1,0.32,3.37,2.477119923,38.08795547,156,0.3,4.4,24.85,30,63,1.0106,1,0.989511181476351,0.1519,0.150306748466258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1519,1,0.989511181476351,0.150306748466258,4,0,3,0,0,NA,1,0.1519,0.989511181476351,0.150306748466258,686.4,0.0253,0.5501,0.0459916378840211,NA,0,50,0.2,0,0.1,2.317444457,7.121555593,14.13711103,11.81966665,1.694333328,4.361999989,29.10888884,0.763888896,24,8.211999893,0.546800011,32.17277781,90.61363636,0,1,29.6853354442905,0,4.50920245398774,4.50920245398774,1.37974913652063,15.3759029251488,1.49136169383427,1.80617997398389,2.19312459835446,-0.522878745280338,0.643452676486187,1.39532639306935,-1.59687947882418,-0.259558355050234,-1.32797941746703,0.170188095219709,-0.000212343090320021,-2,-0.000212343090320021,-0.795048194676631,-2,-0.795048194676631,1.48693087524283,0,0.741088732263347,0.741088732263347,NA,1.38021124171161,0.393947032276766,2.08854015738266,-0.262171485367494,0.228998853615992,-0.466927339951188,NA,-1,1.69897000433602,7.07106781186548,-0.698970004336019,-Inf,-1,2.19312459835446,1.49136169383427,1.80617997398389,0.393947032276766,-2,0,-0.795048194676631,0.741088732263347,-0.795048194676631,0.741088732263347,-0.000212343090320021,1.48693087524283,1.73891981934508,1.66424382509999,2.28262947555283,0.963000584843589,1.28126840644947,-1.63717615076257,-2.06171840153537,-0.805857829561939,-1.3634634571293,0.998588127615159,0.687313363040933,0.594353088768117,0.244623223622771,0.138573986041945,0.392352678120384,0.290724210524919,1.9170300474725,-1.65722313288932,-0.330176231022663,1.14856316415656,-1.16082907673968,-0.246257608018466,0.636654049657585,1.18294492251201,-1.78834048761404,-1.45244093854852
580,"NN","NN.A","A",1,20,"NN.A.1.20","Atlantic","East Atlantic",67.2147,15.0083,8,24.5,0.34125,1,0.32,3.37,2.69548893,37.90031433,114,0.3,4.95,26,15,29,0.5681,1,1.76025347650062,0.395,0.695300123217743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.395,1,1.76025347650062,0.695300123217743,4,0,3,0,0,NA,1,0.395,1.76025347650062,0.695300123217743,564.3,0.03,0.4316,0.0695088044485635,NA,0,45,0.2,0,0.1,2.317444457,7.121555593,14.13711103,11.81966665,1.694333328,4.361999989,29.10888884,0.763888896,24,8.211999893,0.546800011,32.17277781,90.61363636,0,1,26.4038021475093,0,10.4295018482661,10.4295018482661,1.04263206672845,14.0606455133911,1.20411998265592,1.47712125471966,2.05690485133647,-0.522878745280338,0.694605198933569,1.41497334797082,-1.52287874528034,-0.364918563989127,-1.15175664918331,0.0579064078986971,0.248035455945931,-2,0.248035455945931,-0.15162604028303,-2,-0.15162604028303,1.43781082329943,0,1.05802730220073,1.05802730220073,NA,1.38021124171161,0.430637552580983,2.08854015738266,-0.262171485367494,0.228998853615992,-0.466927339951188,NA,-1,1.65321251377534,6.70820393249937,-0.698970004336019,-Inf,-1,2.05690485133647,1.20411998265592,1.47712125471966,0.430637552580983,-2,0,-0.15162604028303,1.05802730220073,-0.15162604028303,1.05802730220073,0.248035455945931,1.43781082329943,1.67732414738586,2.71909867579384,2.28262947555283,0.929345220187924,2.101166714764,-0.95933905518244,-1.74373163919436,-0.545049537374882,-1.41400933048104,0.998588127615159,0.680232045324856,0.72543547066847,0.375247536448156,0.197837390077955,0.441058193654908,0.281120274955382,1.9170300474725,-1.65722313288932,-0.330176231022663,1.14856316415656,-1.16082907673968,-0.246257608018466,0.580728996656345,1.94900374553383,-1.47314711492626,-0.792974917299573
581,"NN","NN.B","B",1,1,"NN.B.1.1","Atlantic","East Atlantic",67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,1.932384849,35.74769974,800,0.3,6.35,31.25,93,374,1.3458,11,8.17357705454005,3.7619,2.79528904740675,1,0,0,0,0,0,1,0.743052459503641,36.1267,26.8440332887502,1,0,0,0,0,0,0,0,0,0,0,12,39.8886,2,8.91662951404369,29.6393223361569,7,0,2,0,0,NA,12,39.8886,8.91662951404369,29.6393223361569,5080,0.0276,0.5972,0.0462156731413262,NA,0,95,0.25,0,0,1.673999982,6.52599997,14.0442223,12.3702222,1.213222212,4.484666612,28.43511115,0.766777774,24,8.203333325,0.514066673,32.11822213,88.74342105,0.905689846221729,0.0943101537782727,829.246544806063,2496.49509585377,259.961881408828,2756.45697726259,4.29805760214334,18.4992651740668,1.9731278535997,2.57403126772772,2.90308998699194,-0.522878745280338,0.802773725291976,1.49485002168009,-1.55909091793478,-0.223880200947012,-1.32591381431247,0.643260913094161,0.950687510426896,-0.123174768713801,0.912943175979533,1.47201477159468,1.4290095229406,0.447977616118511,2.91920707689339,3.39750464410693,2.41657707476045,3.44050874516183,NA,1.38021124171161,0.286093623711247,2.11770314539125,-0.288980550580263,0.083940352892109,0.335708575721973,NA,-1,1.97772360528885,9.74679434480896,-0.602059991327962,-Inf,-Inf,2.90308998699194,1.9731278535997,2.57403126772772,0.286093623711247,1.4290095229406,3.39750464410693,0.447977616118511,2.41657707476045,1.47201477159468,3.44050874516183,0.950687510426896,2.91920707689339,1.64560170547186,-0.986663586946326,2.28784524929311,0.912012340840643,-0.779180480149062,0.751145989004112,0.646629245359493,0.193154317975901,0.110387824151362,1,0.676585089576544,0.264935958496817,0.704870885408929,0.643330535296585,0.578916537969535,0.570762358169467,1.6793438291433,-1.9088974938807,0.613437622591876,1.0069332855342,-1.33830433984331,0.543712298402661,0.551926985265939,-0.74220241949076,0.896215381791394,0.871151719986536
582,"NN","NN.B","B",1,2,"NN.B.1.2","Atlantic","East Atlantic",67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,2.189972162,37.72408676,700,0.2,3.2,23.05,133,561,1.953,26,13.3128520225294,16.674,8.53763440860215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16.674,1,13.3128520225294,8.53763440860215,7,0,2,0,0,NA,26,16.674,13.3128520225294,8.53763440860215,2240,0.0275,0.2641,0.104127224536161,NA,0,90,0.25,0,0,1.673999982,6.52599997,14.0442223,12.3702222,1.213222212,4.484666612,28.43511115,0.766777774,24,8.203333325,0.514066673,32.11822213,88.74342105,0,1,1770.60931899641,0,1135.50537634409,1135.50537634409,13.8489208633094,17.2258293573688,2.12710479836481,2.74973631556906,2.84509804001426,-0.698970004336019,0.505149978319906,1.36267092972567,-1.56066730616974,-0.578231598793076,-0.978284801243423,1.14454061038824,1.12459720419328,-2,1.12459720419328,0.931845938653222,-2,0.931845938653222,3.24836795608894,0,3.05557149453617,3.05557149453617,NA,1.38021124171161,0.340438594307412,2.11770314539125,-0.288980550580263,0.083940352892109,0.335708575721973,NA,-1,1.95424250943932,9.48683298050514,-0.602059991327962,-Inf,-Inf,2.84509804001426,2.12710479836481,2.74973631556906,0.340438594307412,-2,0,0.931845938653222,3.05557149453617,0.931845938653222,3.05557149453617,1.12459720419328,3.24836795608894,2.65226839091115,-1.42190039987432,2.28784524929311,1.46204667454513,-1.11747339921858,0.182084960651704,0.260418914268867,0.375863249946577,0.449103347728978,1,0.792316055844839,0.210850907750933,0.595208539885302,0.571352259453268,0.613037127655432,0.63511977944111,1.6793438291433,-1.9088974938807,0.613437622591876,1.0069332855342,-1.33830433984331,0.543712298402661,1.46591795162876,-1.05828097800341,0.513397757789889,0.317513663494189
583,"NN","NN.B","B",1,3,"NN.B.1.3","Atlantic","East Atlantic",67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,2.023447752,37.3261528,500,0.2,3.7,18.15,58,176,1.1455,16,13.9676996944566,5.2507,4.58376254910519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5.2507,1,13.9676996944566,4.58376254910519,7,0,2,0,0,NA,16,5.2507,13.9676996944566,4.58376254910519,1850,0.0197,0.1441,0.136710617626648,NA,0,85,0.25,0,0,1.673999982,6.52599997,14.0442223,12.3702222,1.213222212,4.484666612,28.43511115,0.766777774,24,8.203333325,0.514066673,32.11822213,88.74342105,0,1,810.126582278483,0,265.858227848101,265.858227848101,7.92921582234559,18.4468083068151,1.77085201164214,2.24797326636181,2.69897000433602,-0.698970004336019,0.568201724066995,1.25887662937213,-1.70553377383841,-0.841336019186011,-0.86103257391231,0.904673131747139,1.14543570558684,-2,1.14543570558684,0.662168542822761,-2,0.662168542822761,2.9090886343533,0,2.42628059763592,2.42628059763592,NA,1.38021124171161,0.306091994835298,2.11770314539125,-0.288980550580263,0.083940352892109,0.335708575721973,NA,-1,1.92941892571429,9.21954445729289,-0.602059991327962,-Inf,-Inf,2.69897000433602,1.77085201164214,2.24797326636181,0.306091994835298,-2,0,0.662168542822761,2.42628059763592,0.662168542822761,2.42628059763592,1.14543570558684,2.9090886343533,2.81370481888471,0.0460164164569705,2.28784524929311,1.55025420081021,0.0234821679524031,-0.102016762431814,-0.37095319962538,0.397756108539045,0.0999756707656593,1,0.810875519538751,0.393262765258836,0.540459998396095,0.453683019365037,0.617125582647905,0.568784003783135,1.6793438291433,-1.9088974938807,0.613437622591876,1.0069332855342,-1.33830433984331,0.543712298402661,1.61249222387193,0.00775254108503356,-0.112427998396542,0.0411118050336241
584,"NN","NN.B","B",1,4,"NN.B.1.4","Atlantic","East Atlantic",67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,2.072604656,38.79517365,625,0.25,3.55,27.75,107,183,1.4186,21,14.8033272240237,6.1564,4.33977160580854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6.1564,1,14.8033272240237,4.33977160580854,7,0,2,0,0,NA,22,6.1564,15.5082475680248,4.33977160580854,2218.75,0.0216,0.2355,0.0917197452229299,NA,0,80,0.25,0,0,1.673999982,6.52599997,14.0442223,12.3702222,1.213222212,4.484666612,28.43511115,0.766777774,24,8.203333325,0.514066673,32.11822213,88.74342105,0,1,1583.95601297054,0,464.355561821514,464.355561821514,9.8140127388535,18.7180770523175,2.03342375548695,2.26481782300954,2.79588001734408,-0.602059991327962,0.550228353055094,1.4432629874587,-1.66554624884907,-0.628009088535085,-1.03282777040541,0.9962494726093,1.17065261643756,-2,1.17065261643756,0.63846645397967,-2,0.63846645397967,3.20001721381607,0,2.6677849088666,2.6677849088666,NA,1.38021124171161,0.316516469439799,2.11770314539125,-0.288980550580263,0.083940352892109,0.335708575721973,NA,-1,1.90308998699194,8.94427190999916,-0.602059991327962,-Inf,-Inf,2.79588001734408,2.03342375548695,2.26481782300954,0.316516469439799,-2,0,0.63846645397967,2.6677849088666,0.63846645397967,2.6677849088666,1.17065261643756,3.20001721381607,2.13886108559611,-0.487841876412245,2.28784524929311,1.18152517802343,-0.391465453433837,-0.126986613020383,-0.128650175304883,0.424248909195252,0.399349115013516,1,0.733292424296545,0.326922437411339,0.535648120150197,0.498841194893278,0.622073069183297,0.625666259032316,1.6793438291433,-1.9088974938807,0.613437622591876,1.0069332855342,-1.33830433984331,0.543712298402661,0.999775934703018,-0.379947108043774,0.127746488383268,0.0168186996161184
585,"NN","NN.B","B",1,5,"NN.B.1.5","Atlantic","East Atlantic",67.26672333,15.25606333,10.5,18.5,2.16625,1,0.74,2.3,1.927137852,37.58760452,650,0.15,2.25,12.2,23,192,0.9303,9,9.67429861335053,4.6167,4.96259271202838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.6167,1,9.67429861335053,4.96259271202838,7,0,2,0,0,NA,9,4.6167,9.67429861335053,4.96259271202838,1462.5,0.0285,0.2711,0.105127259313906,NA,0,75,0.25,0,0,1.673999982,6.52599997,14.0442223,12.3702222,1.213222212,4.484666612,28.43511115,0.766777774,24,8.203333325,0.514066673,32.11822213,88.74342105,0,1,222.508868107062,0,114.139632376653,114.139632376653,2.41792696421984,19.5043673087482,1.38021124171161,2.28555730900777,2.81291335664286,-0.823908740944319,0.352182518111362,1.08635983067475,-1.54515513999149,-0.566870482419514,-0.974173051074323,0.40104312867243,0.986068172356944,-2,0.986068172356944,0.696582889121154,-2,0.696582889121154,2.34929475920646,0,2.06122483848505,2.06122483848505,NA,1.38021124171161,0.284912781713894,2.11770314539125,-0.288980550580263,0.083940352892109,0.335708575721973,NA,-1,1.8750612633917,8.66025403784439,-0.602059991327962,-Inf,-Inf,2.81291335664286,1.38021124171161,2.28555730900777,0.284912781713894,-2,0,0.696582889121154,2.06122483848505,0.696582889121154,2.06122483848505,0.986068172356944,2.34929475920646,4.17777408214132,0.511060125679231,2.28784524929311,2.29557034089356,0.384942846862723,-0.0657616842037787,-0.737216286346764,0.230325120900425,-0.476067496877174,1,0.96769510657483,0.451051793818103,0.547446624992437,0.385422324699492,0.585858123699381,0.459333298899378,1.6793438291433,-1.9088974938807,0.613437622591876,1.0069332855342,-1.33830433984331,0.543712298402661,2.85098258234215,0.345477524106321,-0.475473606788711,0.0763842803009295
