"X","Site.Code","Site","Subsite","Sampling.Time","Plot.ID","Unique.ID","Ocean","Coast","Latitude","Longitude","Temperature.C","Salinity.ppt","mean.fetch","pop.density.2015","GenotypicRichness","AllelicRichness","Leaf.PercN","Leaf.PercC","Zostera.shoots.per.m2.core","Zostera.sheath.width","Zostera.sheath.length","Zostera.longest.leaf.length","Zostera.aboveground.mean.mass","Zostera.belowground.mean.mass","total.macrophytes.g","Gastropoda.mesograzer.plot.abund","Gastropoda.mesograzer.plot.abund.std.g","Gastropoda.mesograzer.plot.biomass.mg","Gastropoda.mesograzer.plot.biomass.std.mg.g","Gastropoda.mesograzer.plot.richness","Insecta.mesograzer.plot.abund","Insecta.mesograzer.plot.abund.std.g","Insecta.mesograzer.plot.biomass.mg","Insecta.mesograzer.plot.biomass.std.mg.g","Insecta.mesograzer.plot.richness","Malacostraca.mesograzer.plot.abund","Malacostraca.mesograzer.plot.abund.std.g","Malacostraca.mesograzer.plot.biomass.mg","Malacostraca.mesograzer.plot.biomass.std.mg.g","Malacostraca.mesograzer.plot.richness","Polychaeta.mesograzer.plot.abund","Polychaeta.mesograzer.plot.abund.std.g","Polychaeta.mesograzer.plot.biomass.mg","Polychaeta.mesograzer.plot.biomass.std.mg.g","Polychaeta.mesograzer.plot.richness","Polyplacophora.mesograzer.plot.abund","Polyplacophora.mesograzer.plot.abund.std.g","Polyplacophora.mesograzer.plot.biomass.mg","Polyplacophora.mesograzer.plot.biomass.std.mg.g","Polyplacophora.mesograzer.plot.richness","mesograzer.total.plot.abund","mesograzer.total.plot.biomass.mg","mesograzer.total.plot.richness","mesograzer.total.plot.abund.std.g","mesograzer.total.plot.biomass.std.mg.g","Gastropoda.mesograzer.site.richness","Insecta.mesograzer.site.richness","Malacostraca.mesograzer.site.richness","Polychaeta.mesograzer.site.richness","Polyplacophora.mesograzer.site.richness","grazer.richness.site","epifauna.total.plot.abund","epifauna.total.plot.biomass.mg","epifauna.total.plot.abund.std.g","epifauna.total.plot.biomass.std.mg.g","Zostera.production","epibiota.filter","epibiota.zostera.marina","periphyton.mass.per.g.zostera","pct.cover.bare","pct.cover.macroalgae","pct.cover.seagrass","predation.amphipods","predation.gastropods","predation.squidpops","sst.min","sst.mean","sst.max","sst.range","chlomean","nitrate","parmean","cloudmean","day.length","ph","phosphate","salinity","precipitation","crust.pct.mass","gast.pct.mass","mesograzer.abund.per.area","crustacean.mass.per.area","gastropod.mass.per.area","mesograzer.mass.per.area","periphyton.mass.per.area","leaf.CN.ratio","log10.Zostera.AG.mass","log10.Zostera.BG.mass","log10.Zostera.shoots.core","log10.Zostera.sheath.width","log10.Zostera.sheath.length","log10.Zostera.longest.leaf.length","log10.epibiota.filter","log10.epibiota.zostera.marina","log10.periphyton.mass.per.g.zostera","log10.periphyton.mass.per.area","log10.mesograzer.abund.per.g.plant","log10.crustacean.abund.per.g.plant","log10.gastropod.abund.per.g.plant","log10.mesograzer.mass.per.g.plant","log10.crustacean.mass.per.g.plant","log10.gastropod.mass.per.g.plant","log10.mesograzer.abund.per.area","log10.crustacean.mass.per.area","log10.gastropod.mass.per.area","log10.mesograzer.mass.per.area","log10.grazer.richness.site","log10.day.length","log10.Leaf.PercN","sqrt.nitrate","log10.phosphate","log10.chlomean","log10.mean.fetch","log10.pct.cover.bare","log10.pct.cover.macroalgae","log10.pct.cover.seagrass","sqrt.pct.cover.seagrass","log10.predation.amphipods","log10.predation.gastropods","log10.predation.squidpops","log10.Zostera.shoots.core.imputed","log10.Zostera.AG.mass.imputed","log10.Zostera.BG.mass.imputed","log10.Leaf.PercN.imputed","log10.crustacean.mass.per.g.plant.imputed","log10.crustacean.mass.per.area.imputed","log10.gastropod.mass.per.g.plant.imputed","log10.gastropod.mass.per.area.imputed","log10.mesograzer.mass.per.g.plant.imputed","log10.mesograzer.mass.per.area.imputed","log10.mesograzer.abund.per.g.plant.imputed","log10.mesograzer.abund.per.area.imputed","PC1.zos","PC2.zos","PC1.env.global","PC2.env.global","PC3.env.global","FC1","FC2"
465,"MA","MA.B","B",1,5,"MA.B.1.5","Atlantic","West Atlantic",42.59697,-70.6556,14.8,32.15,3.1675,100,0.89,5.56,1.798547029,34.6816864,413.8018844,0.48,5.18,40.4,164,246,4.887,26,5.32023736443626,8.0745,1.65224063842848,1,0,0,0,0,0,21,4.29711479435236,10.3211,2.11195007161858,1,0,0,0,0,0,0,0,0,0,0,47,18.3956,2,9.61735215878862,3.76419071004706,1,0,5,0,0,NA,55,19.5396,11.2543482709229,3.99828115408226,2143.493761192,0.021,1.903,0.0110352075669995,40,0,60,0.533333333333333,0.0526315789473684,0.421052631578947,2.540799975,10.32700005,18.96300011,16.42220039,3.912599945,3.747600031,32.02459946,0.576600003,15,8.075399971,0.700560009,31.35299988,98.34166667,0.561063515188415,0.438936484811585,1577.24575404133,346.359811745447,270.967464702271,617.327276447718,1.80977404098791,19.2831690474522,2.21748394421391,2.39269695325967,2.61679246405484,-0.318758762624413,0.714329759745233,1.6063813651106,-1.67778070526608,0.27943878828702,-1.91954641519991,0.280981985804141,0.983506858157891,0.634186446847209,0.726746549321044,0.576823841305459,0.326735160962286,0.220693895727623,3.19817462961739,2.54077957074088,2.4345169527643,2.79121840507795,NA,1.17609125905568,0.254921798378136,1.93587190459493,-0.154554657721057,0.592465444486161,0.500716623555479,1.60205999132796,-1,1.77815125038364,7.74596669241483,-0.273001272063738,-1.27875360095283,-0.375663613960886,2.61679246405484,2.21748394421391,2.39269695325967,0.254921798378136,0.326735160962286,2.54077957074088,0.220693895727623,2.4345169527643,0.576823841305459,2.79121840507795,0.983506858157891,3.19817462961739,0.617688353721161,-0.7314325260464,-0.366141601960293,0.139019105307317,-0.413343032456949,601,-4
466,"MA","MA.B","B",1,6,"MA.B.1.6","Atlantic","West Atlantic",42.59697,-70.6556,14.8,32.15,3.1675,100,0.89,5.56,2.421503305,36.08889389,445.6327986,0.44,4.8,29.22,157.5,155,2.242,15,6.69045495093666,3.0078,1.34157002676182,1,0,0,0,0,0,1,0.446030330062444,0.6071,0.27078501338091,1,0,0,0,0,0,0,0,0,0,0,16,3.6149,2,7.13648528099911,1.61235504014273,1,0,5,0,0,NA,17,3.7579,7.58251561106155,1.67613737734166,2139.03743328,0.008,0.757,0.0105680317040951,50,0,50,0.533333333333333,0.0526315789473684,0.421052631578947,2.540799975,10.32700005,18.96300011,16.42220039,3.912599945,3.747600031,32.02459946,0.576600003,15,8.075399971,0.700560009,31.35299988,98.34166667,0.167943788209909,0.832056211790091,1123.99643175736,42.6486396074933,211.297279214987,253.94591882248,1.66446499339498,14.9035080049168,2.20002926655377,2.19312459835446,2.64897714744124,-0.356547323513813,0.681241237375587,1.46568021159828,-2.09691001300806,-0.120904120499927,-1.9367405297924,0.24661304647258,0.854092503568672,-0.341006271939266,0.826104291652079,0.210145902342299,-0.551626075956995,0.130838552031326,3.05115114496245,1.6399707126426,2.32694442831819,2.40644806416753,NA,1.17609125905568,0.384085066131798,1.93587190459493,-0.154554657721057,0.592465444486161,0.500716623555479,1.69897000433602,-1,1.69897000433602,7.07106781186548,-0.273001272063738,-1.27875360095283,-0.375663613960886,2.64897714744124,2.20002926655377,2.19312459835446,0.384085066131798,-0.551626075956995,1.6399707126426,0.130838552031326,2.32694442831819,0.210145902342299,2.40644806416753,0.854092503568672,3.05115114496245,1.02486794563397,-0.40356614668167,-0.366141601960293,0.139019105307317,-0.413343032456949,601,-4
467,"MA","MA.B","B",1,7,"MA.B.1.7","Atlantic","West Atlantic",42.59697,-70.6556,14.8,32.15,3.1675,100,0.89,5.56,1.689002275,33.78675842,254.6473135,0.52,9.58,58.62,139.5,191,8.118,37,4.55777285045578,7.322,0.901946292190195,1,0,0,0,0,0,13,1.60137965016014,4.7519,0.585353535353535,1,0,0,0,0,0,0,0,0,0,0,50,12.0739,2,6.15915250061591,1.48729982754373,1,0,5,0,0,NA,55,13.0068,6.77506775067751,1.60221729490022,2439.52126333,0.032,2.646,0.0120937263794407,10,0,90,0.533333333333333,0.0526315789473684,0.421052631578947,2.540799975,10.32700005,18.96300011,16.42220039,3.912599945,3.747600031,32.02459946,0.576600003,15,8.075399971,0.700560009,31.35299988,98.34166667,0.393567944077721,0.606432055922279,859.201773835919,81.6568181818181,125.821507760532,207.47832594235,1.68707482993197,20.0039744884299,2.1476763242411,2.28330122870355,2.40593909877931,-0.283996656365201,0.981365509078544,1.76804581410242,-1.49485002168009,0.422589839851482,-1.8829367388028,0.252142738037894,0.790225506077562,0.207197874711428,0.6597044988616,0.175308774564539,-0.225225063083644,-0.0400307380885431,2.93460033378464,1.91727868339579,2.10319291213896,2.31906091104637,NA,1.17609125905568,0.22763023454394,1.93587190459493,-0.154554657721057,0.592465444486161,0.500716623555479,1,-1,1.95424250943932,9.48683298050514,-0.273001272063738,-1.27875360095283,-0.375663613960886,2.40593909877931,2.1476763242411,2.28330122870355,0.22763023454394,-0.225225063083644,1.91727868339579,-0.0400307380885431,2.10319291213896,0.175308774564539,2.31906091104637,0.790225506077562,2.93460033378464,-0.315011098894589,-0.333902966542259,-0.366141601960293,0.139019105307317,-0.413343032456949,601,-4
468,"MA","MA.B","B",1,8,"MA.B.1.8","Atlantic","West Atlantic",42.59697,-70.6556,14.8,32.15,3.1675,100,0.89,5.56,1.76982379,34.60033417,254.6473135,0.56,16.56,38.98,111,132.5,4.121,23,5.58116961902451,7.6188,1.8487745692793,1,0,0,0,0,0,5,1.2132977432662,1.179,0.286095607862169,1,0,0,0,0,0,0,0,0,0,0,28,8.7978,2,6.79446736229071,2.13487017714147,1,0,5,0,0,NA,29,8.9408,7.03712691094394,2.16957049259888,4216.95951156,0.027,1.505,0.0179401993355482,10,0,90,0.533333333333333,0.0526315789473684,0.421052631578947,2.540799975,10.32700005,18.96300011,16.42220039,3.912599945,3.747600031,32.02459946,0.576600003,15,8.075399971,0.700560009,31.35299988,98.34166667,0.134010775421128,0.865989224578872,754.185877214269,31.7566124727008,205.213977190002,236.970589662703,1.99136212624585,19.5501576854722,2.04921802267018,2.12548126570059,2.40593909877931,-0.2518119729938,1.21906033244886,1.5908418347816,-1.56863623584101,0.177536499929862,-1.72261545458971,0.320429238850038,0.832794135318719,0.0875321745504588,0.747502667627834,0.33140101071312,-0.528568034675446,0.269226722071721,2.87805385959343,1.51529898281726,2.31431809843909,2.37652328673531,NA,1.17609125905568,0.247930028598992,1.93587190459493,-0.154554657721057,0.592465444486161,0.500716623555479,1,-1,1.95424250943932,9.48683298050514,-0.273001272063738,-1.27875360095283,-0.375663613960886,2.40593909877931,2.04921802267018,2.12548126570059,0.247930028598992,-0.528568034675446,1.51529898281726,0.269226722071721,2.31431809843909,0.33140101071312,2.37652328673531,0.832794135318719,2.87805385959343,-0.389051161953965,0.0864191268833362,-0.366141601960293,0.139019105307317,-0.413343032456949,601,-4
469,"MA","MA.B","B",1,9,"MA.B.1.9","Atlantic","West Atlantic",42.59697,-70.6556,14.8,32.15,3.1675,100,0.89,5.56,1.797284842,35.64138794,190.9854851,0.48,10.28,47.36,134,208.5,3.356,17,5.06555423122765,6.7074,1.99862932061979,1,0,0,0,0,0,12,3.57568533969011,6.1961,1.84627532777116,1,0,0,0,0,0,0,0,0,0,0,29,12.9035,2,8.64123957091776,3.84490464839094,1,0,5,0,0,NA,33,13.9113,9.8331346841478,4.14520262216925,1963.330786828,0.025,2.179,0.0114731528223956,30,0,70,0.533333333333333,0.0526315789473684,0.421052631578947,2.540799975,10.32700005,18.96300011,16.42220039,3.912599945,3.747600031,32.02459946,0.576600003,15,8.075399971,0.700560009,31.35299988,98.34166667,0.480187546014648,0.519812453985354,1157.92610250298,247.400893921335,267.816328963052,515.217222884386,1.53740247820101,19.8306841003225,2.13033376849501,2.32118402730231,2.28100036211416,-0.318758762624413,1.01199311465926,1.67541169371486,-1.60205999132796,0.338257230246256,-1.90402375660148,0.214155443356709,0.93707833870648,0.554572175568566,0.705483472481142,0.586013640184693,0.268642392391233,0.30289979794151,3.06405574459314,2.39515315440472,2.42945564594116,2.71283249009331,NA,1.17609125905568,0.254616911558391,1.93587190459493,-0.154554657721057,0.592465444486161,0.500716623555479,1.47712125471966,-1,1.84509804001426,8.36660026534076,-0.273001272063738,-1.27875360095283,-0.375663613960886,2.28100036211416,2.13033376849501,2.32118402730231,0.254616911558391,0.268642392391233,2.39515315440472,0.30289979794151,2.42945564594116,0.586013640184693,2.71283249009331,0.93707833870648,3.06405574459314,-0.185959482999789,-0.233753011490224,-0.366141601960293,0.139019105307317,-0.413343032456949,601,-4
470,"MA","MA.B","B",1,10,"MA.B.1.10","Atlantic","West Atlantic",42.59697,-70.6556,14.8,32.15,3.1675,100,0.89,5.56,1.618184328,35.62237167,254.6473135,0.43,10.18,24.86,100.5,114.5,2.815,41,14.5648312611012,14.195,5.04262877442274,1,0,0,0,0,0,8,2.84191829484902,5.7984,2.05982238010657,1,0,0,0,0,0,0,0,0,0,0,49,19.9934,2,17.4067495559503,7.10245115452931,1,0,5,0,0,NA,57,21.5732,20.2486678507993,7.66365896980462,2592.30965143,0.021,0.853,0.0246189917936694,40,0,60,0.533333333333333,0.0526315789473684,0.421052631578947,2.540799975,10.32700005,18.96300011,16.42220039,3.912599945,3.747600031,32.02459946,0.576600003,15,8.075399971,0.700560009,31.35299988,98.34166667,0.29001570518271,0.70998429481729,1749.378330373,207.01214920071,506.784191829485,713.796341030196,2.47420867526378,22.0137910456886,2.00646604224923,2.06258198422816,2.40593909877931,-0.366531544420413,1.00774777800074,1.39550112430563,-1.67778070526608,-0.069050968832477,-1.59143796542122,0.41064374957777,1.24096710694991,0.455137079172639,1.16360353545185,0.852019296852515,0.31593307847657,0.703517391026237,3.24313192813501,2.31808870119709,2.70567917643513,2.85418232072999,NA,1.17609125905568,0.209027990745768,1.93587190459493,-0.154554657721057,0.592465444486161,0.500716623555479,1.60205999132796,-1,1.77815125038364,7.74596669241483,-0.273001272063738,-1.27875360095283,-0.375663613960886,2.40593909877931,2.00646604224923,2.06258198422816,0.209027990745768,0.31593307847657,2.31808870119709,0.703517391026237,2.70567917643513,0.852019296852515,2.85418232072999,1.24096710694991,3.24313192813501,0.604131222377924,0.290527494159943,-0.366141601960293,0.139019105307317,-0.413343032456949,601,-4
471,"MA","MA.B","B",1,11,"MA.B.1.11","Atlantic","West Atlantic",42.59697,-70.6556,14.8,32.15,3.1675,100,0.89,5.56,2.310649872,35.01696777,286.4782277,0.58,9.66,55.58,196,161,8.956,53,5.91782045556052,10.4817,1.17035506922733,1,0,0,0,0,0,11,1.22822688700313,10.8082,1.20681107637338,1,0,0,0,0,0,0,0,0,0,0,64,21.2899,2,7.14604734256364,2.37716614560071,1,0,5,0,0,NA,74,24.5775,8.26261723983921,2.74424966502903,2767.379679582,0.024,2.167,0.0110752191970466,60,0,40,0.533333333333333,0.0526315789473684,0.421052631578947,2.540799975,10.32700005,18.96300011,16.42220039,3.912599945,3.747600031,32.02459946,0.576600003,15,8.075399971,0.700560009,31.35299988,98.34166667,0.507667955227597,0.492332044772403,1400.62527914247,236.534970969182,229.389593568557,465.924564537739,2.17074296262114,15.1545970656692,2.29446622616159,2.20951501454263,2.45709162124564,-0.236572006437063,0.984977126415493,1.74491854244135,-1.61978875828839,0.335858911319818,-1.91810497691568,0.35616797691765,0.854673205085125,0.092800230100337,0.772895041067732,0.377882646743037,0.0852231543535747,0.072012669518177,3.14663192165297,2.37572755745936,2.3624628586148,2.66924672242633,NA,1.17609125905568,0.363734142719116,1.93587190459493,-0.154554657721057,0.592465444486161,0.500716623555479,1.77815125038364,-1,1.60205999132796,6.32455532033676,-0.273001272063738,-1.27875360095283,-0.375663613960886,2.45709162124564,2.29446622616159,2.20951501454263,0.363734142719116,0.0852231543535747,2.37572755745936,0.072012669518177,2.3624628586148,0.377882646743037,2.66924672242633,0.854673205085125,3.14663192165297,-0.481961866521659,-0.469356397643366,-0.366141601960293,0.139019105307317,-0.413343032456949,601,-4
472,"MA","MA.B","B",1,12,"MA.B.1.12","Atlantic","West Atlantic",42.59697,-70.6556,14.8,32.15,3.1675,100,0.89,5.56,2.029471636,34.37349319,445.6327986,0.44,6.16,45.42,160,163.5,7.621,54,7.08568429339982,12.6277,1.65696102873639,1,0,0,0,0,0,12,1.5745965096444,6.884,0.903293531032673,1,0,0,0,0,0,0,0,0,0,0,66,19.5117,2,8.66028080304422,2.56025455976906,1,0,5,0,0,NA,79,22.2423,10.3660936884923,2.91855399553864,2745.098039376,0.019,1.555,0.0122186495176849,60,0,40,0.533333333333333,0.0526315789473684,0.421052631578947,2.540799975,10.32700005,18.96300011,16.42220039,3.912599945,3.747600031,32.02459946,0.576600003,15,8.075399971,0.700560009,31.35299988,98.34166667,0.352813952654049,0.647186047345953,1385.64492848708,144.526964965228,265.113764597822,409.64072956305,1.95498392282958,16.9371636342495,2.20682587603185,2.21616590228599,2.64897714744124,-0.356547323513813,0.789580712164425,1.65724712988372,-1.72124639904717,0.191730393362856,-1.87881291224649,0.312808428521718,0.93803316313224,0.199918694980795,0.850994284292031,0.40997613828389,-0.0393896185009618,0.221925446737076,3.14196526760508,2.1629434720201,2.42506733879143,2.61346202284078,NA,1.17609125905568,0.307382985973696,1.93587190459493,-0.154554657721057,0.592465444486161,0.500716623555479,1.77815125038364,-1,1.60205999132796,6.32455532033676,-0.273001272063738,-1.27875360095283,-0.375663613960886,2.64897714744124,2.20682587603185,2.21616590228599,0.307382985973696,-0.0393896185009618,2.1629434720201,0.221925446737076,2.42506733879143,0.40997613828389,2.61346202284078,0.93803316313224,3.14196526760508,0.503435709593582,-0.528910098005163,-0.366141601960293,0.139019105307317,-0.413343032456949,601,-4
473,"MA","MA.B","B",1,13,"MA.B.1.13","Atlantic","West Atlantic",42.59697,-70.6556,14.8,32.15,3.1675,100,0.89,5.56,1.440857768,35.12556076,222.8163993,0.48,7.7,25.34,38,66,2.14,48,22.4299065420561,20.4927,9.57602803738318,1,0,0,0,0,0,6,2.80373831775701,2.7639,1.29154205607477,1,0,0,0,0,0,0,0,0,0,0,54,23.2566,2,25.2336448598131,10.8675700934579,1,0,5,0,0,NA,54,23.2566,25.2336448598131,10.8675700934579,1715.68627461,0.023,0.914,0.025164113785558,80,0,20,0.533333333333333,0.0526315789473684,0.421052631578947,2.540799975,10.32700005,18.96300011,16.42220039,3.912599945,3.747600031,32.02459946,0.576600003,15,8.075399971,0.700560009,31.35299988,98.34166667,0.118843683083513,0.881156316916492,958.878504672898,49.0785981308413,363.889065420561,412.9676635514,0.956236323851203,24.3782290938796,1.5910646070265,1.82607480270083,2.34794715177726,-0.318758762624413,0.886490725172482,1.40380661054742,-1.63827216398241,-0.0390538042661686,-1.58229397082533,0.0237610987488417,1.40215206167433,0.449283704883139,1.35102104383395,1.03653189050338,0.114458205811455,0.981638694889756,2.98221626627987,1.69965216300266,2.56216084911783,2.61696641819899,NA,1.17609125905568,0.158621112235612,1.93587190459493,-0.154554657721057,0.592465444486161,0.500716623555479,1.90308998699194,-1,1.30102999566398,4.47213595499958,-0.273001272063738,-1.27875360095283,-0.375663613960886,2.34794715177726,1.5910646070265,1.82607480270083,0.158621112235612,0.114458205811455,1.69965216300266,0.981638694889756,2.56216084911783,1.03653189050338,2.61696641819899,1.40215206167433,2.98221626627987,0.89125615519405,1.38302958462391,-0.366141601960293,0.139019105307317,-0.413343032456949,601,-4
474,"MA","MA.B","B",1,14,"MA.B.1.14","Atlantic","West Atlantic",42.59697,-70.6556,14.8,32.15,3.1675,100,0.89,5.56,2.193681717,35.01716995,541.1255411,0.48,6.9,38.26,74,239.5,5.439,56,10.2960102960103,15.1118,2.77841514984372,1,0,0,0,0,0,9,1.65471594043023,3.45,0.63430777716492,1,0,0,0,0,0,0,0,0,0,0,65,18.5618,2,11.9507262364405,3.41272292700864,1,0,5,0,0,NA,72,21.7527,13.2377275234418,3.99939327082184,3733.76623359,0.033,1.577,0.0209258084971465,50,0,50,0.533333333333333,0.0526315789473684,0.421052631578947,2.540799975,10.32700005,18.96300011,16.42220039,3.912599945,3.747600031,32.02459946,0.576600003,15,8.075399971,0.700560009,31.35299988,98.34166667,0.185865594931526,0.814134405068474,884.353741496597,46.9387755102041,205.602721088435,252.541496598639,1.54850982878884,15.9627395709384,1.8750612633917,2.38111508070985,2.73329803309541,-0.318758762624413,0.838849090737255,1.58274496569128,-1.48148606012211,0.197831693328903,-1.65904438339519,0.217091540848921,1.07775755012925,0.221340138125613,1.01309057199836,0.534371743969437,-0.190906626438188,0.44535743365264,2.94711682695208,1.68068693674909,2.31513603715412,2.40404904954287,NA,1.17609125905568,0.341173615682656,1.93587190459493,-0.154554657721057,0.592465444486161,0.500716623555479,1.69897000433602,-1,1.69897000433602,7.07106781186548,-0.273001272063738,-1.27875360095283,-0.375663613960886,2.73329803309541,1.8750612633917,2.38111508070985,0.341173615682656,-0.190906626438188,1.68068693674909,0.44535743365264,2.31513603715412,0.534371743969437,2.40404904954287,1.07775755012925,2.94711682695208,0.826051044218296,-0.315357853925626,-0.366141601960293,0.139019105307317,-0.413343032456949,601,-4
475,"MA","MA.B","B",1,15,"MA.B.1.15","Atlantic","West Atlantic",42.59697,-70.6556,14.8,32.15,3.1675,100,0.89,5.56,2.202215433,34.74145126,445.6327986,0.56,10.54,38.82,78.5,149.5,3.943,16,4.05782399188435,2.9166,0.739690590920619,1,0,0,0,0,0,2,0.507227998985544,1.4875,0.377250824245498,1,0,0,0,0,0,0,0,0,0,0,18,4.4041,2,4.5650519908699,1.11694141516612,1,0,5,0,0,NA,21,5.051,5.32589398934821,1.28100431143799,4696.969697244,0.02,1.713,0.0116754232340922,50,0,50,0.533333333333333,0.0526315789473684,0.421052631578947,2.540799975,10.32700005,18.96300011,16.42220039,3.912599945,3.747600031,32.02459946,0.576600003,15,8.075399971,0.700560009,31.35299988,98.34166667,0.33775345700597,0.662246542994027,358.356581283287,29.6141897032716,58.0657113872686,87.6799010905404,0.916520723876241,15.7756824057276,1.90036712865647,2.17753649992986,2.64897714744124,-0.2518119729938,1.02284061087653,1.58905553105234,-1.69897000433602,0.233757362965511,-1.89703753060117,0.0071162370550705,0.660396033751016,-0.286317973590962,0.609362153442674,0.0519013395319951,-0.412007649192022,-0.125117939783336,2.5555256029672,1.48592276901248,1.77133543897257,1.94782520005074,NA,1.17609125905568,0.342859801823119,1.93587190459493,-0.154554657721057,0.592465444486161,0.500716623555479,1.69897000433602,-1,1.69897000433602,7.07106781186548,-0.273001272063738,-1.27875360095283,-0.375663613960886,2.64897714744124,1.90036712865647,2.17753649992986,0.342859801823119,-0.412007649192022,1.48592276901248,-0.125117939783336,1.77133543897257,0.0519013395319951,1.94782520005074,0.660396033751016,2.5555256029672,0.238886960005968,0.0329859662676447,-0.366141601960293,0.139019105307317,-0.413343032456949,601,-4
476,"MA","MA.B","B",1,16,"MA.B.1.16","Atlantic","West Atlantic",42.59697,-70.6556,14.8,32.15,3.1675,100,0.89,5.56,1.844154119,35.01100159,254.6473135,0.49,11.84,37.86,108.5,116.5,4.586,35,7.63192324465765,9.4416,2.05878761447885,1,0,0,0,0,0,10,2.18054949847362,6.1236,1.3352812908853,1,0,0,0,0,0,0,0,0,0,0,45,15.5652,2,9.81247274313127,3.39406890536415,1,0,5,0,0,NA,53,16.9271,11.5569123419102,3.69103794156127,3015.02419184,0.022,1.176,0.0187074829931973,90,0,10,0.533333333333333,0.0526315789473684,0.421052631578947,2.540799975,10.32700005,18.96300011,16.42220039,3.912599945,3.747600031,32.02459946,0.576600003,15,8.075399971,0.700560009,31.35299988,98.34166667,0.393416082029141,0.606583917970859,1064.65329262974,144.878020061055,223.378456170955,368.25647623201,2.0297619047619,18.9848566501507,2.03941411917614,2.07003786660776,2.40593909877931,-0.309803919971486,1.0733517023869,1.57818060962778,-1.65757731917779,0.0704073217401197,-1.70536883954441,0.328331054505491,0.992220832340132,0.340553071105191,0.883202671328176,0.531998342516119,0.128813102410243,0.315715907488179,3.02761593115457,2.16398986019155,2.35098115554652,2.56732812095666,NA,1.17609125905568,0.26579721294013,1.93587190459493,-0.154554657721057,0.592465444486161,0.500716623555479,1.95424250943932,-1,1,3.16227766016838,-0.273001272063738,-1.27875360095283,-0.375663613960886,2.40593909877931,2.03941411917614,2.07003786660776,0.26579721294013,0.128813102410243,2.16398986019155,0.315715907488179,2.35098115554652,0.531998342516119,2.56732812095666,0.992220832340132,3.02761593115457,0.00135702251094968,0.18593385394126,-0.366141601960293,0.139019105307317,-0.413343032456949,601,-4
477,"MA","MA.B","B",1,17,"MA.B.1.17","Atlantic","West Atlantic",42.59697,-70.6556,14.8,32.15,3.1675,100,0.89,5.56,1.93588686,35.26895142,159.1545709,0.45,8.8,37.475,90.5,88,4.204,17,4.04376784015224,6.9505,1.65330637488107,1,0,0,0,0,0,3,0.71360608943863,1.5395,0.366198858230257,1,0,0,0,0,0,0,0,0,0,0,20,8.49,2,4.75737392959087,2.01950523311132,1,0,5,0,0,NA,24,9.062,5.70884871550904,2.15556612749762,1400.56022392,0.018,1.242,0.0144927536231884,95,0,5,0.533333333333333,0.0526315789473684,0.421052631578947,2.540799975,10.32700005,18.96300011,16.42220039,3.912599945,3.747600031,32.02459946,0.576600003,15,8.075399971,0.700560009,31.35299988,98.34166667,0.181330977620731,0.818669022379273,430.542340627974,33.1409966698383,149.624226926737,182.765223596574,1.31159420289855,18.2184982752556,1.96142109406645,1.94939000664491,2.20181911602106,-0.346787486224656,0.944482672150169,1.57374164152032,-1.74472749489669,0.0941215958405614,-1.80987138552848,0.14970986614136,0.678279217206885,-0.140497787032695,0.607858872963823,0.307390175489934,-0.424582526874559,0.220972252024807,2.6350234127951,1.53327619521729,2.17789483092433,2.26426332734873,NA,1.17609125905568,0.286879972025321,1.93587190459493,-0.154554657721057,0.592465444486161,0.500716623555479,1.97772360528885,-1,0.698970004336019,2.23606797749979,-0.273001272063738,-1.27875360095283,-0.375663613960886,2.20181911602106,1.96142109406645,1.94939000664491,0.286879972025321,-0.424582526874559,1.53327619521729,0.220972252024807,2.17789483092433,0.307390175489934,2.26426332734873,0.678279217206885,2.6350234127951,0.175255606221883,0.693214088300912,-0.366141601960293,0.139019105307317,-0.413343032456949,601,-4
